row_id,itemid,label,abbreviation,dbsource,linksto,category,unitname,param_type,conceptid
493,535,Peak Insp. Pressure,,carevue,chartevents,,,,
494,536,Peri Care,,carevue,chartevents,,,,
495,537,Pericard Drain Site,,carevue,chartevents,,,,
496,538,Pericard Drain Stat,,carevue,chartevents,,,,
497,539,Pericardial Drainage,,carevue,chartevents,,,,
498,541,PetCO2/TcCO2,,carevue,chartevents,,,,
499,542,Pin Care,,carevue,chartevents,,,,
500,543,Plateau Pressure,,carevue,chartevents,,,,
501,544,Plateau Time (7200),,carevue,chartevents,,,,
502,545,Plateau-Off,,carevue,chartevents,,,,
503,546,Popliteal Pulse [Right],,carevue,chartevents,,,,
504,547,Position,,carevue,chartevents,,,,
505,548,Position Change,,carevue,chartevents,,,,
506,549,PostTib. Pulses [Right],,carevue,chartevents,,,,
507,550,Precautions,,carevue,chartevents,,,,
508,551,Pressure Sore #1 [Stage],,carevue,chartevents,,,,
509,552,Pressure Sore #2 [Stage],,carevue,chartevents,,,,
510,553,Pressure Sore #3 [Stage],,carevue,chartevents,,,,
511,554,Press Sore Site #2,,carevue,chartevents,,,,
512,555,PressSore Depth #1,,carevue,chartevents,,,,
513,556,PressSore Depth #2,,carevue,chartevents,,,,
514,557,PressSore Depth #3,,carevue,chartevents,,,,
515,558,Pressure Sore #1 [Drainage],,carevue,chartevents,,,,
516,559,Pressure Sore #2 [Drainage],,carevue,chartevents,,,,
517,560,Pressure Sore #3 [Drainage],,carevue,chartevents,,,,
518,561,Pressure Sore #1 [Width],,carevue,chartevents,,,,
519,562,Pressure Sore #2 [Width],,carevue,chartevents,,,,
520,563,Pressure Sore #3 [Width],,carevue,chartevents,,,,
521,564,PressSoreCleansing#1,,carevue,chartevents,,,,
522,565,PressSoreCleansing#2,,carevue,chartevents,,,,
523,566,PressSoreCleansing#3,,carevue,chartevents,,,,
524,567,PressSoreTreatment#1,,carevue,chartevents,,,,
525,568,PressSoreTreatment#2,,carevue,chartevents,,,,
526,569,PressSoreTreatment#3,,carevue,chartevents,,,,
527,570,PressSoreWoundBase#1,,carevue,chartevents,,,,
528,571,PressSoreWoundBase#2,,carevue,chartevents,,,,
529,572,PressSoreWoundBase#3,,carevue,chartevents,,,,
530,573,Pressure Sore Odor#1,,carevue,chartevents,,,,
531,574,Pressure Sore Odor#2,,carevue,chartevents,,,,
532,575,Pressure Sore Odor#3,,carevue,chartevents,,,,
533,576,Pressure Sore Site#1,,carevue,chartevents,,,,
534,577,Pressure Sore Site#3,,carevue,chartevents,,,,
535,578,Pressure Support,,carevue,chartevents,,,,
536,579,PressureReduceDevice,,carevue,chartevents,,,,
537,580,Previous Weight,,carevue,chartevents,,,,
538,581,Previous WeightF,,carevue,chartevents,,,,
539,582,Procedures,,carevue,chartevents,,,,
540,583,Pulses Paradoxus,,carevue,chartevents,,,,
541,584,Pupil Response [Right],,carevue,chartevents,,,,
542,585,Pupil Size [Right],,carevue,chartevents,,,,
543,586,QTc,,carevue,chartevents,,,,
544,587,Qs/Qt,,carevue,chartevents,,,,
545,588,RCW,,carevue,chartevents,,,,
546,589,RCWI,,carevue,chartevents,,,,
547,590,RL Strength/Movement,,carevue,chartevents,,,,
548,591,RLE [Temperature],,carevue,chartevents,,,,
549,592,RLE [Sensation],,carevue,chartevents,,,,
550,593,RLL Lung Sounds,,carevue,chartevents,,,,
551,594,ROM [Type],,carevue,chartevents,,,,
552,595,RSBI (<200),,carevue,chartevents,,,,
553,596,RU Strength/Movement,,carevue,chartevents,,,,
554,597,RUE [Temperature],,carevue,chartevents,,,,
555,598,RUE [Sensation],,carevue,chartevents,,,,
556,599,RUL Lung Sounds,,carevue,chartevents,,,,
557,600,RVAD Flow LPM,,carevue,chartevents,,,,
558,601,RVSW,,carevue,chartevents,,,,
559,602,RVSWI,,carevue,chartevents,,,,
560,603,Radial Pulse [Right],,carevue,chartevents,,,,
561,604,Radiologic Study,,carevue,chartevents,,,,
562,605,Reason For Restraint,,carevue,chartevents,,,,
563,606,Rec. Breath Pressure,,carevue,chartevents,,,,
564,607,Rec.Breath Time(sec),,carevue,chartevents,,,,
565,608,Recruit Breath,,carevue,chartevents,,,,
566,609,Remote Alarm,,carevue,chartevents,,,,
567,610,Removed x 5 Mins,,carevue,chartevents,,,,
568,611,Replace Rate ml/hr,,carevue,chartevents,,,,
569,612,Replace.Fluid Infuse,,carevue,chartevents,,,,
570,613,Resp Quotient - (R),,carevue,chartevents,,,,
571,614,Resp Rate (Spont),,carevue,chartevents,,,,
572,615,Resp Rate (Total),,carevue,chartevents,,,,
573,616,Respiratory Effort,,carevue,chartevents,,,,
574,617,Respiratory Pattern,,carevue,chartevents,,,,
575,618,Respiratory Rate,,carevue,chartevents,,,,
576,619,Respiratory Rate Set,,carevue,chartevents,,,,
577,620,Responds to Stimuli [Type],,carevue,chartevents,,,,
578,621,Restraint Location,,carevue,chartevents,,,,
579,622,Restraint Type,,carevue,chartevents,,,,
580,623,Restraints Evaluated,,carevue,chartevents,,,,
581,624,Return Pressure mmHg,,carevue,chartevents,,,,
582,625,SVI,,carevue,chartevents,,,,
583,626,SVR,,carevue,chartevents,,,,
584,627,SVRI,,carevue,chartevents,,,,
585,628,Sedation Score,,carevue,chartevents,,,,
586,629,Seizure Activity,,carevue,chartevents,,,,
587,630,Seizure Duration,,carevue,chartevents,,,,
588,631,Sensitivity-Vent,,carevue,chartevents,,,,
589,632,Sensory Level,,carevue,chartevents,,,,
590,637,Side Rails,,carevue,chartevents,,,,
591,638,Sigh Rate,,carevue,chartevents,,,,
592,639,Sigh Tidal Volume,,carevue,chartevents,,,,
593,640,Significant Events,,carevue,chartevents,,,,
594,641,Sitter,,carevue,chartevents,,,,
595,642,Skin Care,,carevue,chartevents,,,,
596,643,Skin Color,,carevue,chartevents,,,,
597,644,Skin Integrity,,carevue,chartevents,,,,
598,645,Skin [Temperature],,carevue,chartevents,,,,
599,646,SpO2,,carevue,chartevents,,,,
600,647,Spare Trach Present,,carevue,chartevents,,,,
601,648,Speech,,carevue,chartevents,,,,
602,649,Spiritual Support,,carevue,chartevents,,,,
603,650,Spon Minute VE L/min,,carevue,chartevents,,,,
604,651,Spon RR (Mech.),,carevue,chartevents,,,,
605,652,Spon. Vt (L) (Mech.),,carevue,chartevents,,,,
606,653,Spont. Resp. Rate,,carevue,chartevents,,,,
607,654,Spont. Tidal Volume,,carevue,chartevents,,,,
608,655,Spontaneous Movement,,carevue,chartevents,,,,
609,656,Sputum [Color],,carevue,chartevents,,,,
610,657,Sputum Source,,carevue,chartevents,,,,
611,659,Stool [Color],,carevue,chartevents,,,,
612,660,Stool Guaiac,,carevue,chartevents,,,,
613,661,Stool Management,,carevue,chartevents,,,,
614,662,Stroke Volume,,carevue,chartevents,,,,
615,663,Support Systems,,carevue,chartevents,,,,
616,664,Swan SVO2,,carevue,chartevents,,,,
617,665,System Integrity,,carevue,chartevents,,,,
618,666,Systolic Unloading,,carevue,chartevents,,,,
619,667,TCPCV Apnea Settings,,carevue,chartevents,,,,
620,668,TCPCV Fixed I Time,,carevue,chartevents,,,,
621,669,TCPCV I:E Ratio,,carevue,chartevents,,,,
622,670,TCPCV Insp. Pressure,,carevue,chartevents,,,,
623,671,TCPCV Insp. Time,,carevue,chartevents,,,,
624,672,TCPCV-MAP,,carevue,chartevents,,,,
625,673,TOF Response/Twitch,,carevue,chartevents,,,,
626,674,Temp. Site,,carevue,chartevents,,,,
627,676,Temperature C,,carevue,chartevents,,,,
628,677,Temperature C (calc),,carevue,chartevents,,,,
629,678,Temperature F,,carevue,chartevents,,,,
630,679,Temperature F (calc),,carevue,chartevents,,,,
631,680,Therapeutic Bed,,carevue,chartevents,,,,
632,681,Tidal Volume,,carevue,chartevents,,,,
633,682,Tidal Volume (Obser),,carevue,chartevents,,,,
634,683,Tidal Volume (Set),,carevue,chartevents,,,,
635,684,Tidal Volume (Spont),,carevue,chartevents,,,,
636,686,Total PEEP Level,,carevue,chartevents,,,,
637,687,Trach Care,,carevue,chartevents,,,,
638,688,Trach [Cuff],,carevue,chartevents,,,,
639,689,Trach Date,,carevue,chartevents,,,,
640,690,Trach Size,,carevue,chartevents,,,,
641,691,Tracheostomy Cuff,,carevue,chartevents,,,,
642,692,Tracheostomy Type,,carevue,chartevents,,,,
643,693,Tract/Imm Location#1,,carevue,chartevents,,,,
644,694,Tract/Imm Location#2,,carevue,chartevents,,,,
645,695,Tract/Imm Location#3,,carevue,chartevents,,,,
646,696,Tract/Imm Location#4,,carevue,chartevents,,,,
647,697,Traction/Immobile #1,,carevue,chartevents,,,,
648,698,Traction/Immobile #2,,carevue,chartevents,,,,
649,699,Traction/Immobile #3,,carevue,chartevents,,,,
650,700,Traction/Immobile #4,,carevue,chartevents,,,,
651,701,Transcut Pacer Rate,,carevue,chartevents,,,,
652,702,Transcut Pad Place,,carevue,chartevents,,,,
653,703,Transcutan Pacer,,carevue,chartevents,,,,
654,704,Turn,,carevue,chartevents,,,,
655,705,Untoward Effect,,carevue,chartevents,,,,
656,706,Urine [Color],,carevue,chartevents,,,,
657,707,Urine Source,,carevue,chartevents,,,,
658,708,VAD Beat Rate [Right],,carevue,chartevents,,,,
659,709,VCO2 (180-200),,carevue,chartevents,,,,
660,710,VEN Lumen Volume,,carevue,chartevents,,,,
661,711,VO2,,carevue,chartevents,,,,
662,712,VO2 (200-250),,carevue,chartevents,,,,
663,713,VO2I,,carevue,chartevents,,,,
664,715,Vd/Vt Ratio (40-60%),,carevue,chartevents,,,,
665,716,Venous Pressure,,carevue,chartevents,,,,
666,717,Ventricular Pacemaker [Sense],,carevue,chartevents,,,,
667,718,Ventricular Pacemaker Threshold [Unit],,carevue,chartevents,,,,
668,719,Ventricular Pacemaker [mA],,carevue,chartevents,,,,
669,720,Ventilator Mode,,carevue,chartevents,,,,
670,721,Ventilator No.,,carevue,chartevents,,,,
671,722,Ventilator Type,,carevue,chartevents,,,,
672,723,Verbal Response,,carevue,chartevents,,,,
673,724,Vision - EPAP,,carevue,chartevents,,,,
674,725,Vision - IPAP,,carevue,chartevents,,,,
675,726,Vision - Mode,,carevue,chartevents,,,,
676,727,Vision FiO2,,carevue,chartevents,,,,
677,728,Vision Mask,,carevue,chartevents,,,,
678,729,Vision Rate,,carevue,chartevents,,,,
679,730,Vital Cap (>1.0)L,,carevue,chartevents,,,,
680,731,Warming [Device],,carevue,chartevents,,,,
681,732,Waveform-Vent,,carevue,chartevents,,,,
682,733,Weight Change,,carevue,chartevents,,,,
683,734,Working Pressure,,carevue,chartevents,,,,
684,735,Wound Care,,carevue,chartevents,,,,
685,741,avDO2,,carevue,chartevents,,,,
686,742,calprevflg,,carevue,chartevents,,,,
687,762,Admit Wt,,carevue,chartevents,,,,
688,763,Daily Weight,,carevue,chartevents,,,,
689,768,ACT (102-142),,carevue,chartevents,Coags,,,
690,769,ALT,,carevue,chartevents,Enzymes,,,
691,770,AST,,carevue,chartevents,Enzymes,,,
692,772,Albumin (>3.2),,carevue,chartevents,Chemistry,,,
693,773,Alk. Phosphate,,carevue,chartevents,Enzymes,,,
694,774,Ammonia,,carevue,chartevents,Chemistry,,,
695,775,Amylase,,carevue,chartevents,Enzymes,,,
696,776,Arterial Base Excess,,carevue,chartevents,ABG,,,
697,777,Arterial CO2(Calc),,carevue,chartevents,ABG,,,
698,778,Arterial PaCO2,,carevue,chartevents,ABG,,,
699,779,Arterial PaO2,,carevue,chartevents,ABG,,,
700,780,Arterial pH,,carevue,chartevents,ABG,,,
701,781,BUN (6-20),,carevue,chartevents,Chemistry,,,
702,782,Bleeding Time,,carevue,chartevents,Coags,,,
703,783,Blood Products,,carevue,chartevents,Hematology,,,
704,784,CPK,,carevue,chartevents,Enzymes,,,
705,785,CPK/MB,,carevue,chartevents,Enzymes,,,
706,786,Calcium (8.4-10.2),,carevue,chartevents,Chemistry,,,
707,787,Carbon Dioxide,,carevue,chartevents,Chemistry,,,
708,788,Chloride (100-112),,carevue,chartevents,Chemistry,,,
709,789,Cholesterol (<200),,carevue,chartevents,Chemistry,,,
710,791,Creatinine (0-1.3),,carevue,chartevents,Chemistry,,,
711,792,Cyclosporin,,carevue,chartevents,Drug Level,,,
712,793,D-Dimer (0-500),,carevue,chartevents,Coags,,,
713,794,Differential-Atyps,,carevue,chartevents,Hematology,,,
714,795,Differential-Bands,,carevue,chartevents,Hematology,,,
715,796,Differential-Basos,,carevue,chartevents,Hematology,,,
716,797,Differential-Eos,,carevue,chartevents,Hematology,,,
717,798,Differential-Lymphs,,carevue,chartevents,Hematology,,,
718,799,Differential-Monos,,carevue,chartevents,Hematology,,,
719,800,Differential-Polys,,carevue,chartevents,Hematology,,,
720,801,Digoxin,,carevue,chartevents,Drug Level,,,
721,802,Dilantin,,carevue,chartevents,Drug Level,,,
722,803,Direct Bili (0-0.3),,carevue,chartevents,Chemistry,,,
723,804,Ethanol,,carevue,chartevents,Drug Level,,,
724,805,FK506,,carevue,chartevents,Drug Level,,,
725,806,Fibrinogen (150-400),,carevue,chartevents,Coags,,,
726,807,Fingerstick Glucose,,carevue,chartevents,Chemistry,,,
727,808,Gentamycin/Peak,,carevue,chartevents,Drug Level,,,
728,809,Gentamycin/Random,,carevue,chartevents,Drug Level,,,
729,810,Gentamycin/Trough,,carevue,chartevents,Drug Level,,,
730,811,Glucose (70-105),,carevue,chartevents,Chemistry,,,
731,812,HCO3,,carevue,chartevents,ABG,,,
732,813,Hematocrit,,carevue,chartevents,Hematology,,,
733,814,Hemoglobin,,carevue,chartevents,Hematology,,,
734,815,INR (2-4 ref. range),,carevue,chartevents,Coags,,,
735,816,Ionized Calcium,,carevue,chartevents,Chemistry,,,
736,817,LDH,,carevue,chartevents,Enzymes,,,
737,818,Lactic Acid(0.5-2.0),,carevue,chartevents,Chemistry,,,
738,819,Lidocaine,,carevue,chartevents,Drug Level,,,
739,820,Lipase,,carevue,chartevents,Enzymes,,,
740,821,Magnesium (1.6-2.6),,carevue,chartevents,Chemistry,,,
741,822,Mixed Venous O2,,carevue,chartevents,Blood Gases,,,
742,823,Mixed Venous O2% Sat,,carevue,chartevents,Blood Gases,,,
743,824,PT(11-13.5),,carevue,chartevents,Coags,,,
744,825,PTT(22-35),,carevue,chartevents,Coags,,,
745,826,Phenobarbital,,carevue,chartevents,Drug Level,,,
746,827,Phosphorous(2.7-4.5),,carevue,chartevents,Chemistry,,,
747,828,Platelets,,carevue,chartevents,Hematology,,,
748,829,Potassium (3.5-5.3),,carevue,chartevents,Chemistry,,,
749,831,Procan,,carevue,chartevents,Drug level,,,
750,3056,APNEA INTERVAL TIME,,carevue,chartevents,,,,
751,3058,shaved,,carevue,chartevents,,,,
752,3059,REE,,carevue,chartevents,,,,
753,3060,RQ,,carevue,chartevents,,,,
754,3061,VCO2,,carevue,chartevents,,,,
755,3063,High MV Limits,,carevue,chartevents,,,,
756,3064,DISCONNECT ALARM,,carevue,chartevents,,,,
757,3066,albumin,,carevue,chartevents,,,,
758,3067,FEM MAP,,carevue,chartevents,,,,
759,3068,High Pressure Limit,,carevue,chartevents,,,,
760,3069,ART R Groin,,carevue,chartevents,,,,
761,3070,Nicardipine (mg/h),,carevue,chartevents,,,,
762,3071,ACE WRAP B LEGS,,carevue,chartevents,,,,
763,3072,IRON  45-160,,carevue,chartevents,,,,
764,3074,TRF   200-400,,carevue,chartevents,,,,
765,3075,calTIBC  264-432,,carevue,chartevents,,,,
766,3077,Migh Min Volume,,carevue,chartevents,,,,
767,3078,alarm/high minute vl,,carevue,chartevents,,,,
768,3079,high volume,,carevue,chartevents,,,,
769,3081,SPONT TV'S,,carevue,chartevents,,,,
770,3082,HIGH TIDAL VOL,,carevue,chartevents,,,,
771,3083,spont Tidal volumes,,carevue,chartevents,,,,
772,3084,photosensitive prec,,carevue,chartevents,,,,
773,3086,spont Vt's,,carevue,chartevents,,,,
774,3087,DEXTRAN 40  10%,,carevue,chartevents,,,,
775,3088,DEXTRAN 40%,,carevue,chartevents,,,,
776,3089,ELEVATE R ARM,,carevue,chartevents,,,,
777,3090,ELEVATE R LEG 2 PIL,,carevue,chartevents,,,,
778,3091,PILLOW AROUND R ARM,,carevue,chartevents,,,,
779,3094,(L) FEM ART,,carevue,chartevents,,,,
780,3095,(R) FEM ART,,carevue,chartevents,,,,
781,3097,lf flap pulse,,carevue,chartevents,,,,
782,3098,hi mv,,carevue,chartevents,,,,
783,3099,T3 CC/HR,,carevue,chartevents,,,,
784,3100,LOW MV,,carevue,chartevents,,,,
785,3101,High Minute volume,,carevue,chartevents,,,,
786,3102,NICARDIPINE MCQ/KG/',,carevue,chartevents,,,,
787,3105,HIGH MIN.VOL.,,carevue,chartevents,,,,
788,3106,alcohol gtt,,carevue,chartevents,,,,
789,3107,INS time,,carevue,chartevents,,,,
790,3108,PA PRESSURE,,carevue,chartevents,,,,
791,3109,Sodium Bicarb,,carevue,chartevents,,,,
792,3110,bicarb drip 200/200,,carevue,chartevents,,,,
793,3111,cpap level,,carevue,chartevents,,,,
794,3112,epinephrine mcg/min,,carevue,chartevents,,,,
795,3113,high min.vol,,carevue,chartevents,,,,
796,3114,PCV Driving Pressure,,carevue,chartevents,,,,
797,3115,PCV Total Pressure,,carevue,chartevents,,,,
798,3118,THORACIC EXTENSION,,carevue,chartevents,,,,
799,3119,HI MINUTE VOL,,carevue,chartevents,,,,
800,3120,L AVF-BRUIT/THRILL,,carevue,chartevents,,,,
801,3121,himv,,carevue,chartevents,,,,
802,3122,Apnea,,carevue,chartevents,,,,
803,3124,LEFT AXILLA PULSE,,carevue,chartevents,,,,
804,3125,NICARDIPINE 5-15MG/H,,carevue,chartevents,,,,
805,3126,SLOPE,,carevue,chartevents,,,,
806,3127,Sitter at bedside.,,carevue,chartevents,,,,
807,3128,BRACHIAL S/D,,carevue,chartevents,,,,
808,3131,Shampoo,,carevue,chartevents,,,,
809,3132,20# to skeletal tx,,carevue,chartevents,,,,
810,3134,solumed mg/kg/hr,,carevue,chartevents,,,,
811,3135,ATG,,carevue,chartevents,,,,
812,3136,Tongue midline,,carevue,chartevents,,,,
813,3137,Visual Field CheckL),,carevue,chartevents,,,,
814,3138,Visual field checkR),,carevue,chartevents,,,,
815,3139,LUE fistula,,carevue,chartevents,,,,
816,3140,Urine Cl-,,carevue,chartevents,,,,
817,3142,high rr,,carevue,chartevents,,,,
818,3143,low insp pressure,,carevue,chartevents,,,,
819,3145,L breast doppler,,carevue,chartevents,,,,
820,3147,TPA #2 mg/hr,,carevue,chartevents,,,,
821,3148,TPA#1 mg/hr,,carevue,chartevents,,,,
822,3158,CK/VAGINAL BLEEDING,,carevue,chartevents,,,,
823,3160,HIGH MV LIMIT,,carevue,chartevents,,,,
824,3161,Hi Minute Volume,,carevue,chartevents,,,,
825,3167,Drive Pres,,carevue,chartevents,,,,
826,3168,HIGH MIN. VOL,,carevue,chartevents,,,,
827,3169,multipodous boots,,carevue,chartevents,,,,
828,3172,right groin sheath,,carevue,chartevents,,,,
829,3174,Labetalol mcg/kg/min,,carevue,chartevents,,,,
830,3175,BEAR HUGGER,,carevue,chartevents,,,,
831,3176,Nicardip.mcg/kg/min,,carevue,chartevents,,,,
832,3177,left fem. aline,,carevue,chartevents,,,,
833,3178,right femoral aline,,carevue,chartevents,,,,
834,3179,1:1 Sitter,,carevue,chartevents,,,,
835,3180,APRV P-HI,,carevue,chartevents,,,,
836,3181,APRV P-LOW,,carevue,chartevents,,,,
837,3182,APRV T-HI,,carevue,chartevents,,,,
838,3183,APRV T-LOW,,carevue,chartevents,,,,
839,3184,Neo mcg/kg/min,,carevue,chartevents,,,,
840,3186,nicardipine,,carevue,chartevents,,,,
841,3188,neo mcq/kg/min,,carevue,chartevents,,,,
842,3189,High Min. Vol,,carevue,chartevents,,,,
843,3190,high  minute vol,,carevue,chartevents,,,,
844,3191,DEFLATE RECTAL TUBE,,carevue,chartevents,,,,
845,3192,BUMEX MG/HR,,carevue,chartevents,,,,
846,3194,lab svo2,,carevue,chartevents,,,,
847,3195,P insp,,carevue,chartevents,,,,
848,3196,"high min. vol,",,carevue,chartevents,,,,
849,3197,INO LEVEL,,carevue,chartevents,,,,
850,3199,valpro acid,,carevue,chartevents,,,,
851,3200,High Minute Volume m,,carevue,chartevents,,,,
852,3201,Methylhemaglobin,,carevue,chartevents,,,,
853,3202,pin care,,carevue,chartevents,,,,
854,3204,Pinsp.,,carevue,chartevents,,,,
855,3206,40GmCaGluc/1000ccNS,,carevue,chartevents,,,,
856,3207,High MMV,,carevue,chartevents,,,,
857,3208,ATC % (size 7),,carevue,chartevents,,,,
858,3209,P LOW,,carevue,chartevents,,,,
859,3210,pressure high,,carevue,chartevents,,,,
860,3211,time high,,carevue,chartevents,,,,
861,3212,time low,,carevue,chartevents,,,,
862,3213,RT FEM ART LINE,,carevue,chartevents,,,,
863,3214,Ca++ Gluconate,,carevue,chartevents,,,,
864,3215,Xgris,,carevue,chartevents,,,,
865,3216,NS FLUSH FOLEY,,carevue,chartevents,,,,
866,3217,Abd binder,,carevue,chartevents,,,,
867,3218,TCPCV Driving Press.,,carevue,chartevents,,,,
868,3219,calcium gluconate,,carevue,chartevents,,,,
869,3220,tbili,,carevue,chartevents,,,,
870,3222,logroll,,carevue,chartevents,,,,
871,3223,Bedbath,,carevue,chartevents,,,,
872,3226,%cool mist,,carevue,chartevents,,,,
873,3228,trch size,,carevue,chartevents,,,,
874,3233,PEG SITE DRESSING,,carevue,chartevents,,,,
875,3235,DRIVING PRESS,,carevue,chartevents,,,,
876,3236,HI MINUTE VOLUME,,carevue,chartevents,,,,
877,3238,CSF PRESSURE,,carevue,chartevents,,,,
878,3239,NICARDIPINE MCG/KG/M,,carevue,chartevents,,,,
879,3240,Nicardipine gtt,,carevue,chartevents,,,,
880,3241,LFEMABP,,carevue,chartevents,,,,
881,3242,NICARDIPINE MCQ/KG/M,,carevue,chartevents,,,,
882,3243,RUPPER ARM FISTULA,,carevue,chartevents,,,,
883,3244,RT FEM A-LINE,,carevue,chartevents,,,,
884,3245,ileostomy,,carevue,chartevents,,,,
885,3246,MULTPODIS SPLINT,,carevue,chartevents,,,,
886,3248,mittens,,carevue,chartevents,,,,
887,3249,BEDBATH,,carevue,chartevents,,,,
888,3250,Nephrostomy tube,,carevue,chartevents,,,,
889,3253,Sigh Breath/Pressure,,carevue,chartevents,,,,
890,3254,High minute Vent.,,carevue,chartevents,,,,
891,3256,L ulnar ABP,,carevue,chartevents,,,,
892,3257,XIGRIS @ 1.66 MG/HR,,carevue,chartevents,,,,
893,3258,d10w,,carevue,chartevents,,,,
894,3259,mv,,carevue,chartevents,,,,
895,3260,high minnute volume,,carevue,chartevents,,,,
896,3262,extremities elevated,,carevue,chartevents,,,,
897,3263,BATHED,,carevue,chartevents,,,,
898,3264,MULTI PODUS SPLINTS,,carevue,chartevents,,,,
899,3265,ecmo flow,,carevue,chartevents,,,,
900,3268,INSP TIME,,carevue,chartevents,,,,
901,3269,XIGRIS MG/HR,,carevue,chartevents,,,,
902,3270,aprotinin ml/hr,,carevue,chartevents,,,,
